name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
ID_50622_GEN2,ngcc,bus_262011,8.8,8.037,3.89,3.42,26.0,422.0,4.28,1.0,3.0
ID_50752_GEN3,ngcc,bus_232301,31.4,8.037,13.87,3.42,94.0,1507.0,15.28,1.0,3.0
ID_52078_GEN7,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_52078_GEN8,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_52078_GEN9,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_52082_TG1,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52082_TG2,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52086_TG1,ngcc,bus_261331,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52086_TG2,ngcc,bus_261331,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_54337_0001,ngcc,bus_285491,0.8,8.037,0.35,3.42,2.0,38.0,0.39,1.0,3.0
ID_54337_0002,ngcc,bus_285491,0.8,8.037,0.35,3.42,2.0,38.0,0.39,1.0,3.0
ID_57585_1,ngcc,bus_258301,29.0,8.037,12.81,3.42,87.0,1392.0,14.11,1.0,3.0
ID_7231_1,ngcc,bus_211211,32.3,8.037,14.27,3.42,97.0,1550.0,15.72,1.0,3.0
ID_10884_CTC1,ngcc,bus_252891,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_10884_CTC2,ngcc,bus_252891,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_50089_S17,ngcc,bus_211211,1.5,8.037,0.66,3.42,4.0,72.0,0.73,1.0,3.0
ID_50119_GENA,ngcc,bus_211651,18.3,8.037,8.08,3.42,55.0,878.0,8.9,1.0,3.0
ID_50119_GENB,ngcc,bus_211651,18.3,8.037,8.08,3.42,55.0,878.0,8.9,1.0,3.0
ID_50119_GENC,ngcc,bus_211651,18.3,8.037,8.08,3.42,55.0,878.0,8.9,1.0,3.0
ID_50134_GTAG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_50134_GTBG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_50134_GTCG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_50134_GTDG,ngcc,bus_261161,75.0,8.037,33.13,3.42,225.0,3600.0,36.49,1.0,3.0
ID_50537_GEN1,ngcc,bus_211211,6.0,8.037,2.65,3.42,18.0,288.0,2.92,1.0,3.0
ID_50623_GENA,ngcc,bus_261331,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_50623_GENB,ngcc,bus_261331,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_50623_GENC,ngcc,bus_261331,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_50623_GEND,ngcc,bus_261331,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_52086_TG3,ngcc,bus_261331,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52086_TG4,ngcc,bus_261331,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_54936_03,ngcc,bus_285491,2.6,8.037,1.15,3.42,8.0,125.0,1.27,1.0,3.0
ID_56039_G1,ngcc,bus_255981,5.9,8.037,2.61,3.42,18.0,283.0,2.87,1.0,3.0
ID_56039_G2,ngcc,bus_255981,5.9,8.037,2.61,3.42,18.0,283.0,2.87,1.0,3.0
ID_50299_GEN1,ngcc,bus_230541,49.5,8.037,21.86,3.42,148.0,2376.0,24.09,1.0,3.0
ID_50624_GTG1,ngcc,bus_253751,22.5,8.037,9.94,3.42,68.0,1080.0,10.95,1.0,3.0
ID_50750_GEN1,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_50750_GEN2,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52081_TG1,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52081_TG2,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52107_101A,ngcc,bus_261161,24.4,8.037,10.78,3.42,73.0,1171.0,11.87,1.0,3.0
ID_52107_101B,ngcc,bus_261161,24.4,8.037,10.78,3.42,73.0,1171.0,11.87,1.0,3.0
ID_54449_T1,ngcc,bus_262011,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_54449_T2,ngcc,bus_262011,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_54451_G2,ngcc,bus_253751,58.5,8.037,25.84,3.42,176.0,2808.0,28.47,1.0,3.0
ID_10206_GEN1,ngcc,bus_284011,5.2,8.037,2.3,3.42,16.0,250.0,2.53,1.0,3.0
ID_10206_GEN2,ngcc,bus_284011,5.2,8.037,2.3,3.42,16.0,250.0,2.53,1.0,3.0
ID_10349_GEN1,ngcc,bus_201361,49.5,8.037,21.86,3.42,148.0,2376.0,24.09,1.0,3.0
ID_10501_K100,ngcc,bus_262011,39.1,8.037,17.27,3.42,117.0,1877.0,19.03,1.0,3.0
ID_50464_GEN2,ngcc,bus_258301,49.5,8.037,21.86,3.42,148.0,2376.0,24.09,1.0,3.0
ID_50493_DC1,ngcc,bus_232301,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_50493_DC2,ngcc,bus_232301,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_50494_KF1,ngcc,bus_232301,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_50494_KF2,ngcc,bus_232301,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_50495_HS1,ngcc,bus_232301,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_50495_HS2,ngcc,bus_232301,24.9,8.037,11.0,3.42,75.0,1195.0,12.12,1.0,3.0
ID_50751_GTG1,ngcc,bus_261161,24.0,8.037,10.6,3.42,72.0,1152.0,11.68,1.0,3.0
ID_50751_GTG2,ngcc,bus_261161,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_50751_GTG3,ngcc,bus_261161,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_50985_3163,ngcc,bus_216471,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_50985_3164,ngcc,bus_216471,0.4,8.037,0.18,3.42,1.0,19.0,0.19,1.0,3.0
ID_52083_TG1,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52083_TG2,ngcc,bus_232301,3.4,8.037,1.5,3.42,10.0,163.0,1.65,1.0,3.0
ID_52169_A,ngcc,bus_232301,78.0,8.037,34.45,3.42,234.0,3744.0,37.95,1.0,3.0
ID_52169_B,ngcc,bus_232301,78.0,8.037,34.45,3.42,234.0,3744.0,37.95,1.0,3.0
ID_52169_C,ngcc,bus_232301,78.0,8.037,34.45,3.42,234.0,3744.0,37.95,1.0,3.0
ID_55184_UNA,ngcc,bus_261331,3.0,8.037,1.33,3.42,9.0,144.0,1.46,1.0,3.0
ID_55184_UNB,ngcc,bus_261331,3.2,8.037,1.41,3.42,10.0,154.0,1.56,1.0,3.0
ID_10776_GTG,ngcc,bus_258301,48.5,8.037,21.42,3.42,146.0,2328.0,23.6,1.0,3.0
ID_50003_GEN1,ngcc,bus_262011,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_50062_GEN1,ngcc,bus_230541,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_52096_GEN1,ngcc,bus_252891,21.4,8.037,9.45,3.42,64.0,1027.0,10.41,1.0,3.0
ID_52096_GEN2,ngcc,bus_252891,21.4,8.037,9.45,3.42,64.0,1027.0,10.41,1.0,3.0
ID_52186_GEN1,ngcc,bus_201361,49.0,8.037,21.64,3.42,147.0,2352.0,23.84,1.0,3.0
ID_54296_EG1,ngcc,bus_257301,0.6,8.037,0.27,3.42,2.0,29.0,0.29,1.0,3.0
ID_54296_EG2,ngcc,bus_257301,0.6,8.037,0.27,3.42,2.0,29.0,0.29,1.0,3.0
ID_54410_CTG,ngcc,bus_261161,27.7,8.037,12.24,3.42,83.0,1330.0,13.48,1.0,3.0
ID_54447_TI,ngcc,bus_232301,5.0,8.037,2.21,3.42,15.0,240.0,2.43,1.0,3.0
ID_54477_GEN1,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_54477_GEN2,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_54477_GEN3,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_54477_GEN4,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_54477_GEN5,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_54477_GEN6,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_54477_GEN7,ngcc,bus_201361,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_7693_1,ngcc,bus_281221,49.2,8.037,21.73,3.42,148.0,2362.0,23.94,1.0,3.0
ID_10650_GEN1,ngcc,bus_232301,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_50131_K100,ngcc,bus_232301,38.4,8.037,16.96,3.42,115.0,1843.0,18.69,1.0,3.0
ID_50612_GEN1,ngcc,bus_232301,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_50864_K100,ngcc,bus_261331,38.2,8.037,16.87,3.42,115.0,1834.0,18.59,1.0,3.0
ID_50865_K100,ngcc,bus_261331,38.9,8.037,17.18,3.42,117.0,1867.0,18.93,1.0,3.0
ID_50610_01,ngcc,bus_251601,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_54768_GEN1,ngcc,bus_232301,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_7266_NA1,ngcc,bus_230601,50.4,8.037,22.26,3.42,151.0,2419.0,24.52,1.0,3.0
ID_55950_U1,ngcc,bus_232301,23.3,8.037,10.29,3.42,70.0,1118.0,11.34,1.0,3.0
ID_55950_U2,ngcc,bus_232301,23.3,8.037,10.29,3.42,70.0,1118.0,11.34,1.0,3.0
ID_7527_1,ngcc,bus_201361,54.0,8.037,23.85,3.42,162.0,2592.0,26.28,1.0,3.0
ID_10649_GEN1,ngcc,bus_261161,46.0,8.037,20.32,3.42,138.0,2208.0,22.38,1.0,3.0
ID_50200_GEN2,ngcc,bus_280991,3.3,8.037,1.46,3.42,10.0,158.0,1.61,1.0,3.0
ID_56080_EG1,ngcc,bus_211211,2.8,8.037,1.24,3.42,8.0,134.0,1.36,1.0,3.0
ID_57573_S188,ngcc,bus_216471,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_7307_1,ngcc,bus_200261,18.0,8.037,7.95,3.42,54.0,864.0,8.76,1.0,3.0
ID_7307_2,ngcc,bus_200261,27.9,8.037,12.32,3.42,84.0,1339.0,13.58,1.0,3.0
ID_7307_3,ngcc,bus_200261,27.9,8.037,12.32,3.42,84.0,1339.0,13.58,1.0,3.0
ID_7315_1,ngcc,bus_230601,49.5,8.037,21.86,3.42,148.0,2376.0,24.09,1.0,3.0
ID_7449_NA1,ngcc,bus_230541,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_56090_D182,ngcc,bus_281221,4.0,8.037,1.77,3.42,12.0,192.0,1.95,1.0,3.0
ID_56090_D189,ngcc,bus_281221,3.7,8.037,1.63,3.42,11.0,178.0,1.8,1.0,3.0
ID_56134_0101,ngcc,bus_230541,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_56134_0301,ngcc,bus_230541,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_56134_0401,ngcc,bus_230541,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_7551_CT1C,ngcc,bus_201361,44.0,8.037,19.43,3.42,132.0,2112.0,21.41,1.0,3.0
ID_10156_GEN3,ngcc,bus_232301,22.3,8.037,9.85,3.42,67.0,1070.0,10.85,1.0,3.0
ID_50234_2076,ngcc,bus_281221,0.9,8.037,0.4,3.42,3.0,43.0,0.44,1.0,3.0
ID_54800_9911,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_54800_9929,ngcc,bus_232301,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_55508_CPP2,ngcc,bus_230601,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_55510_CPP4,ngcc,bus_285491,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_55513_CPP7,ngcc,bus_283651,58.9,8.037,26.02,3.42,177.0,2827.0,28.66,1.0,3.0
ID_55540_GEN1,ngcc,bus_285491,44.0,8.037,19.43,3.42,132.0,2112.0,21.41,1.0,3.0
ID_55541_CTG1,ngcc,bus_286671,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_55541_CTG2,ngcc,bus_286671,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_55541_CTG3,ngcc,bus_286671,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_55542_CTG1,ngcc,bus_285491,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_55542_CTG2,ngcc,bus_285491,49.9,8.037,22.04,3.42,150.0,2395.0,24.28,1.0,3.0
ID_55698_HEP1,ngcc,bus_232301,46.1,8.037,20.36,3.42,138.0,2213.0,22.43,1.0,3.0
ID_55698_HEP2,ngcc,bus_232301,46.1,8.037,20.36,3.42,138.0,2213.0,22.43,1.0,3.0
ID_55810_S3,ngcc,bus_233771,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55810_S4,ngcc,bus_233771,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55934_C1,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55934_C2,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55934_C3,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55934_C4,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55935_D1,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55935_D2,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55935_D3,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_55935_D4,ngcc,bus_284011,11.2,8.037,4.95,3.42,34.0,538.0,5.45,1.0,3.0
ID_56184_IC1,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC10,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC11,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC12,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC13,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC14,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC15,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC16,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC2,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC3,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC4,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC5,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC6,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC7,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC8,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56184_IC9,ngcc,bus_200261,2.9,8.037,1.28,3.42,9.0,139.0,1.41,1.0,3.0
ID_56185_IC1,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC10,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC11,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC12,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC13,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC14,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC15,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC16,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC2,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC3,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC4,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC5,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC6,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC7,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC8,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_56185_IC9,ngcc,bus_230601,3.1,8.037,1.37,3.42,9.0,149.0,1.51,1.0,3.0
ID_57715_GEN1,ngcc,bus_283651,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_57715_GEN2,ngcc,bus_283651,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_58422_CP1,ngcc,bus_252891,0.2,8.037,0.09,3.42,1.0,10.0,0.1,1.0,3.0
ID_399_GT10,ngcc,bus_253751,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_399_GT11,ngcc,bus_253751,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_399_GT12,ngcc,bus_253751,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_399_GT13,ngcc,bus_253751,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_399_GT14,ngcc,bus_253751,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_408_5,ngcc,bus_252891,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_7987_L1,ngcc,bus_252891,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_54296_EG3,ngcc,bus_257301,1.0,8.037,0.44,3.42,3.0,48.0,0.49,1.0,3.0
ID_55499_CPP1,ngcc,bus_216471,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_55512_CPP6,ngcc,bus_285491,48.7,8.037,21.51,3.42,146.0,2338.0,23.7,1.0,3.0
ID_55807_HPP1,ngcc,bus_232301,49.0,8.037,21.64,3.42,147.0,2352.0,23.84,1.0,3.0
ID_55807_HPP2,ngcc,bus_232301,49.0,8.037,21.64,3.42,147.0,2352.0,23.84,1.0,3.0
ID_55810_S5,ngcc,bus_233771,45.0,8.037,19.88,3.42,135.0,2160.0,21.9,1.0,3.0
ID_55811_CTG1,ngcc,bus_230171,47.3,8.037,20.89,3.42,142.0,2270.0,23.02,1.0,3.0
ID_55813_CTG1,ngcc,bus_201361,47.3,8.037,20.89,3.42,142.0,2270.0,23.02,1.0,3.0
ID_55851_GT1,ngcc,bus_216471,51.0,8.037,22.53,3.42,153.0,2448.0,24.82,1.0,3.0
ID_56144_1,ngcc,bus_284011,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_56144_2,ngcc,bus_284011,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_56144_3,ngcc,bus_284011,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_56144_4,ngcc,bus_284011,10.0,8.037,4.42,3.42,30.0,480.0,4.87,1.0,3.0
ID_57714_GEN1,ngcc,bus_211211,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_57714_GEN2,ngcc,bus_211211,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_57714_GEN3,ngcc,bus_211211,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_57714_GEN4,ngcc,bus_211211,1.1,8.037,0.49,3.42,3.0,53.0,0.54,1.0,3.0
ID_58056_T100,ngcc,bus_257141,5.2,8.037,2.3,3.42,16.0,250.0,2.53,1.0,3.0
ID_58056_T200,ngcc,bus_257141,5.2,8.037,2.3,3.42,16.0,250.0,2.53,1.0,3.0
ID_58058_1,ngcc,bus_255981,6.7,8.037,2.96,3.42,20.0,322.0,3.26,1.0,3.0
ID_58100_5900,ngcc,bus_261161,4.5,8.037,1.99,3.42,14.0,216.0,2.19,1.0,3.0
ID_50963_4TG,ngcc,bus_285491,5.3,8.037,2.34,3.42,16.0,254.0,2.58,1.0,3.0
ID_55625_CT1,ngcc,bus_216471,47.0,8.037,20.76,3.42,141.0,2256.0,22.87,1.0,3.0
ID_55626_CT1,ngcc,bus_216471,47.0,8.037,20.76,3.42,141.0,2256.0,22.87,1.0,3.0
ID_55627_CT1,ngcc,bus_216471,47.0,8.037,20.76,3.42,141.0,2256.0,22.87,1.0,3.0
ID_55847_CTG1,ngcc,bus_201361,47.0,8.037,20.76,3.42,141.0,2256.0,22.87,1.0,3.0
ID_55855_CTG1,ngcc,bus_216471,47.0,8.037,20.76,3.42,141.0,2256.0,22.87,1.0,3.0
ID_55951_AMP1,ngcc,bus_284011,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_55963_CTG1,ngcc,bus_216471,47.0,8.037,20.76,3.42,141.0,2256.0,22.87,1.0,3.0
ID_56051_GEN1,ngcc,bus_261001,57.4,8.037,25.35,3.42,172.0,2755.0,27.93,1.0,3.0
ID_58190_CG,ngcc,bus_261331,1.4,8.037,0.62,3.42,4.0,67.0,0.68,1.0,3.0
ID_58607_1,ngcc,bus_211211,0.5,8.037,0.22,3.42,2.0,24.0,0.24,1.0,3.0
ID_58607_2,ngcc,bus_211211,0.5,8.037,0.22,3.42,2.0,24.0,0.24,1.0,3.0
ID_58607_3,ngcc,bus_211211,0.5,8.037,0.22,3.42,2.0,24.0,0.24,1.0,3.0
ID_58914_CG1,ngcc,bus_286671,7.2,8.037,3.18,3.42,22.0,346.0,3.5,1.0,3.0
ID_377_9,ngcc,bus_254001,57.4,8.037,25.35,3.42,172.0,2755.0,27.93,1.0,3.0
ID_422_GT3,ngcc,bus_256181,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_422_GT4,ngcc,bus_256181,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_10175_1711,ngcc,bus_284741,3.5,8.037,1.55,3.42,10.0,168.0,1.7,1.0,3.0
ID_50985_3165,ngcc,bus_216471,1.4,8.037,0.62,3.42,4.0,67.0,0.68,1.0,3.0
ID_57702_1,ngcc,bus_261001,5.7,8.037,2.52,3.42,17.0,274.0,2.77,1.0,3.0
ID_56232_1,ngcc,bus_284741,53.0,8.037,23.41,3.42,159.0,2544.0,25.79,1.0,3.0
ID_56239_GT1,ngcc,bus_232301,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_56239_GT2,ngcc,bus_232301,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_56346_ICE1,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_56346_ICE2,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_56346_ICE3,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_56346_ICE4,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_56346_ICE5,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_56346_ICE6,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_56346_ICE7,ngcc,bus_284011,1.2,8.037,0.53,3.42,4.0,58.0,0.58,1.0,3.0
ID_59458_WTG1,ngcc,bus_284741,4.6,8.037,2.03,3.42,14.0,221.0,2.24,1.0,3.0
ID_56135_1,ngcc,bus_230541,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_56135_2,ngcc,bus_230541,60.5,8.037,26.72,3.42,182.0,2904.0,29.44,1.0,3.0
ID_56143_1,ngcc,bus_284011,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_56143_2,ngcc,bus_284011,50.0,8.037,22.08,3.42,150.0,2400.0,24.33,1.0,3.0
ID_58223_1,ngcc,bus_280781,1.5,8.037,0.66,3.42,4.0,72.0,0.73,1.0,3.0
ID_58223_2,ngcc,bus_280781,1.5,8.037,0.66,3.42,4.0,72.0,0.73,1.0,3.0
ID_58223_3,ngcc,bus_280781,1.5,8.037,0.66,3.42,4.0,72.0,0.73,1.0,3.0
ID_56472_1,ngcc,bus_284011,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_56473_1,ngcc,bus_284011,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_56474_1,ngcc,bus_257301,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_56475_1,ngcc,bus_256751,49.8,8.037,22.0,3.42,149.0,2390.0,24.23,1.0,3.0
ID_58168_EC01,ngcc,bus_284011,1.5,8.037,0.66,3.42,4.0,72.0,0.73,1.0,3.0
ID_58619_1,ngcc,bus_211211,0.5,8.037,0.22,3.42,2.0,24.0,0.24,1.0,3.0
