Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_260_6,233771,NG (Natural Gas),702.0,310.07,8.037
ID_260_7,233771,NG (Natural Gas),702.0,310.07,8.037
ID_286_U10,204901,GEO,55.0,6.03,9.54
ID_286_U11,204901,GEO,110.0,12.07,9.54
ID_286_U12,204901,GEO,110.0,12.07,9.54
ID_286_U13,204901,GEO,138.0,15.14,9.54
ID_286_U14,204901,GEO,113.0,12.4,9.54
ID_286_U16,204901,GEO,118.0,12.94,9.54
ID_286_U17,204901,GEO,118.0,12.94,9.54
ID_286_U18,204901,GEO,118.0,12.94,9.54
ID_286_U20,204901,GEO,118.0,12.94,9.54
ID_286_U5,204901,GEO,55.0,6.03,9.54
ID_286_U6,204901,GEO,55.0,6.03,9.54
ID_286_U7,204901,GEO,55.0,6.03,9.54
ID_286_U8,204901,GEO,55.0,6.03,9.54
ID_286_U9,204901,GEO,55.0,6.03,9.54
ID_299_1,500241,GEO,30.7,3.37,9.54
ID_299_2,500241,GEO,14.1,1.55,9.54
ID_301_ENCI,285491,NG (Natural Gas),18.0,7.95,8.037
ID_302_2,283651,NG (Natural Gas),110.0,48.59,8.037
ID_302_3,283651,NG (Natural Gas),110.0,48.59,8.037
ID_302_4,283651,NG (Natural Gas),306.0,135.16,8.037
ID_302_5,283651,NG (Natural Gas),345.6,152.65,8.037
ID_302_GT1,283651,NG (Natural Gas),18.0,7.95,8.037
ID_302_ST1,283651,NG (Natural Gas),110.0,48.59,8.037
ID_303_KEA3,284741,NG (Natural Gas),72.0,31.8,8.037
ID_305_MRGT,284741,NG (Natural Gas),49.0,21.64,8.037
ID_331_3,284011,NG (Natural Gas),333.0,147.09,8.037
ID_331_4,284011,NG (Natural Gas),333.0,147.09,8.037
ID_345_1,258301,NG (Natural Gas),218.0,96.29,8.037
ID_345_2,258301,NG (Natural Gas),218.0,96.29,8.037
ID_420_B3,256181,NG (Natural Gas),75.0,33.13,8.037
ID_477_5,601941,BIT (Bituminous Coal),191.7,86.57,9.75
ID_492_5,606631,BIT (Bituminous Coal),50.0,22.58,9.75
ID_508_4,606631,BIT (Bituminous Coal),25.0,11.29,9.75
ID_508_5,606631,NG (Natural Gas),4.2,1.86,8.037
ID_508_6,606631,BIT (Bituminous Coal),18.5,8.35,9.75
ID_510_1,204901,GEO,78.0,8.56,9.54
ID_511_1,605771,BIT (Bituminous Coal),3.7,1.67,9.75
ID_902_1,204901,GEO,55.0,6.03,9.54
ID_2324_4,303741,BIT (Bituminous Coal),294.8,133.13,9.75
ID_2451_2,532171,BIT (Bituminous Coal),369.0,166.64,9.75
ID_2451_3,532171,BIT (Bituminous Coal),555.0,250.64,9.75
ID_2453_5,530121,NG (Natural Gas),16.3,7.2,8.037
ID_3845_1,100251,BIT (Bituminous Coal),729.9,329.62,9.75
ID_4941_NAV1,407871,BIT (Bituminous Coal),803.1,362.68,9.75
ID_4941_NAV2,407871,BIT (Bituminous Coal),803.1,362.68,9.75
ID_4941_NAV3,407871,BIT (Bituminous Coal),803.1,362.68,9.75
ID_6076_1,772611,BIT (Bituminous Coal),358.0,161.67,9.75
ID_6076_2,772611,BIT (Bituminous Coal),358.0,161.67,9.75
ID_6089_1,770011,BIT (Bituminous Coal),50.0,22.58,9.75
ID_6516_IC1,606631,OIL,2.0,0.7,9.96
ID_7368_1,204901,GEO,55.0,6.03,9.54
ID_7368_2,204901,GEO,55.0,6.03,9.54
ID_7369_3,204901,GEO,55.0,6.03,9.54
ID_7369_4,204901,GEO,55.0,6.03,9.54
ID_10018_GEN2,300011,GEO,15.0,1.65,9.54
ID_10018_OEC2,300011,GEO,11.0,1.21,9.54
ID_10090_GEN1,256751,BIO,12.0,4.11,13.5
ID_10115_GEN1,285491,NG (Natural Gas),0.8,0.35,8.037
ID_10115_GEN2,285491,NG (Natural Gas),0.8,0.35,8.037
ID_10199_WFF1,204901,GEO,19.0,2.08,9.54
ID_10199_WFF2,204901,GEO,19.0,2.08,9.54
ID_10287_GEN1,741041,GEO,17.0,1.86,9.54
ID_10287_GEN2,741041,GEO,3.6,0.39,9.54
ID_10471_GEN1,257141,BIO,10.6,3.63,13.5
ID_10472_GEN3,255951,BIO,3.3,1.13,13.5
ID_10472_GEN4,255951,BIO,3.3,1.13,13.5
ID_10472_GEN5,255951,BIO,3.3,1.13,13.5
ID_10478_GEN1,262011,NG (Natural Gas),20.9,9.23,8.037
ID_10478_GEN2,262011,NG (Natural Gas),7.4,3.27,8.037
ID_10479_T101,232301,GEO,5.0,0.55,9.54
ID_10479_T102,232301,GEO,5.0,0.55,9.54
ID_10479_T103,232301,GEO,5.0,0.55,9.54
ID_10480_GEN1,232301,GEO,5.0,0.55,9.54
ID_10480_GEN2,232301,GEO,5.0,0.55,9.54
ID_10481_1,232301,GEO,5.0,0.55,9.54
ID_10481_2,232301,GEO,5.0,0.55,9.54
ID_10481_3,232301,GEO,5.0,0.55,9.54
ID_10481_T101,232301,GEO,5.0,0.55,9.54
ID_10481_T102,232301,GEO,5.0,0.55,9.54
ID_10481_T103,232301,GEO,5.0,0.55,9.54
ID_10502_GEN1,230541,BIO,23.0,7.88,13.5
ID_10631_GEN1,286671,GEO,35.8,3.93,9.54
ID_10632_GEN1,286671,GEO,35.8,3.93,9.54
ID_10634_GEN1,286671,GEO,35.8,3.93,9.54
ID_10635_GEN1,281221,NG (Natural Gas),47.0,20.76,8.037
ID_10748_U3J98,230171,BIO,1.0,0.34,13.5
ID_10748_U4J08,230171,BIO,1.4,0.48,13.5
ID_10759_GEN1,286671,GEO,53.9,5.91,9.54
ID_10763_GBU,400041,GEO,8.0,0.88,9.54
ID_10763_GEN1,400041,GEO,21.6,2.37,9.54
ID_10810_GEN1,285491,NG (Natural Gas),23.0,10.16,8.037
ID_10810_GEN2,285491,NG (Natural Gas),2.6,1.15,8.037
ID_10811_GEN1,285491,NG (Natural Gas),38.4,16.96,8.037
ID_10811_GEN2,285491,NG (Natural Gas),11.6,5.12,8.037
ID_10811_GEN3,285491,NG (Natural Gas),5.2,2.3,8.037
ID_10812_GEN1,285491,NG (Natural Gas),36.3,16.03,8.037
ID_10812_GEN2,285491,NG (Natural Gas),4.0,1.77,8.037
ID_10873_GEN1,261161,GEO,32.2,3.53,9.54
ID_10873_GEN2,261161,GEO,30.0,3.29,9.54
ID_10873_GEN3,261161,GEO,30.0,3.29,9.54
ID_10874_GEN4,261161,GEO,30.0,3.29,9.54
ID_10874_GEN5,261161,GEO,30.0,3.29,9.54
ID_10874_GEN6,261161,GEO,30.0,3.29,9.54
ID_10875_GEN7,261161,GEO,30.0,3.29,9.54
ID_10875_GEN8,261161,GEO,30.0,3.29,9.54
ID_10875_GEN9,261161,GEO,30.0,3.29,9.54
ID_10878_EE11,286671,GEO,10.0,1.1,9.54
ID_10879_GEN1,286671,GEO,11.5,1.26,9.54
ID_10879_GEN2,286671,GEO,5.0,0.55,9.54
ID_10879_GEN3,286671,GEO,3.5,0.38,9.54
ID_50066_UNT1,204901,GEO,88.2,9.68,9.54
ID_50066_UNT2,204901,GEO,88.2,9.68,9.54
ID_50112_GEN1,300011,BIO,20.0,6.85,13.5
ID_50112_GEN2,300011,BIO,7.5,2.57,13.5
ID_50210_GEN1,286671,GEO,30.1,3.3,9.54
ID_50210_GEN2,286671,GEO,9.5,1.04,9.54
ID_50544_GEN4,102281,BIO,3.0,1.03,13.5
ID_50654_GEN1,300011,GEO,14.6,1.6,9.54
ID_50654_OEC41,300011,GEO,5.5,0.6,9.54
ID_50762_OE11,400041,GEO,1.2,0.13,9.54
ID_50762_OE12,400041,GEO,1.2,0.13,9.54
ID_50762_OE14,400041,GEO,1.2,0.13,9.54
ID_50762_OE15,400041,GEO,1.2,0.13,9.54
ID_50762_OE21,400041,GEO,1.2,0.13,9.54
ID_50762_OE22,400041,GEO,1.2,0.13,9.54
ID_50762_OE24,400041,GEO,1.2,0.13,9.54
ID_50762_OE25,400041,GEO,1.2,0.13,9.54
ID_50763_OE11,300011,GEO,1.2,0.13,9.54
ID_50763_OE12,300011,GEO,1.2,0.13,9.54
ID_50763_OE13,300011,GEO,1.2,0.13,9.54
ID_50763_OE14,300011,GEO,1.2,0.13,9.54
ID_50763_OE21,300011,GEO,1.2,0.13,9.54
ID_50763_OE22,300011,GEO,1.2,0.13,9.54
ID_50763_OE23,300011,GEO,1.2,0.13,9.54
ID_50765_11,300011,GEO,11.8,1.29,9.54
ID_50765_12,300011,GEO,11.8,1.29,9.54
ID_50765_21,300011,GEO,11.8,1.29,9.54
ID_50765_22,300011,GEO,11.8,1.29,9.54
ID_50766_ITLU1,400041,GEO,12.0,1.32,9.54
ID_50766_ITLU2,400041,GEO,12.0,1.32,9.54
ID_50766_OE31,400041,GEO,1.2,0.13,9.54
ID_50766_OE32,400041,GEO,1.2,0.13,9.54
ID_50964_IND,300011,GEO,1.5,0.16,9.54
ID_50964_SYN,300011,GEO,1.5,0.16,9.54
ID_50997_GEN1,406911,NG (Natural Gas),3.0,1.33,8.037
ID_50997_GEN2,406911,NG (Natural Gas),3.0,1.33,8.037
ID_52015_GEN1,300011,GEO,60.5,6.64,9.54
ID_52115_GEN1,230541,NG (Natural Gas),2.8,1.24,8.037
ID_52138_DE31,300011,GEO,1.2,0.13,9.54
ID_52138_DE32,300011,GEO,1.2,0.13,9.54
ID_52158_GEN1,204901,GEO,12.5,1.37,9.54
ID_52158_GEN2,204901,GEO,12.5,1.37,9.54
ID_52174_OE11,300011,GEO,1.2,0.13,9.54
ID_52174_OE12,300011,GEO,1.2,0.13,9.54
ID_52174_OE13,300011,GEO,1.2,0.13,9.54
ID_52174_OE21,300011,GEO,1.5,0.16,9.54
ID_52174_OEC1,300011,GEO,3.5,0.38,9.54
ID_52174_OEC2,300011,GEO,3.5,0.38,9.54
ID_52174_OEC3,300011,GEO,3.5,0.38,9.54
ID_52174_OEC4,300011,GEO,3.5,0.38,9.54
ID_52174_OEC5,300011,GEO,3.5,0.38,9.54
ID_52174_OEC6,300011,GEO,3.5,0.38,9.54
ID_54038_GEN1,400041,GEO,21.6,2.37,9.54
ID_54111_GE10,400011,GEO,4.5,0.49,9.54
ID_54111_GE11,400011,GEO,4.5,0.49,9.54
ID_54111_GE12,400011,GEO,4.5,0.49,9.54
ID_54111_GE13,400011,GEO,16.0,1.76,9.54
ID_54111_GEN1,400011,GEO,3.5,0.38,9.54
ID_54111_GEN14,400011,GEO,16.0,1.76,9.54
ID_54111_GEN2,400011,GEO,3.5,0.38,9.54
ID_54111_GEN3,400011,GEO,3.5,0.38,9.54
ID_54111_GEN4,400011,GEO,3.5,0.38,9.54
ID_54111_GEN5,400011,GEO,3.5,0.38,9.54
ID_54111_GEN6,400011,GEO,3.5,0.38,9.54
ID_54111_GEN7,400011,GEO,4.5,0.49,9.54
ID_54111_GEN8,400011,GEO,4.5,0.49,9.54
ID_54111_GEN9,400011,GEO,4.5,0.49,9.54
ID_54517_GEN2,230541,BIO,7.5,2.57,13.5
ID_54562_4,100351,BIO,10.0,3.43,13.5
ID_54665_T201,300011,GEO,9.1,1.0,9.54
ID_54665_T202,300011,GEO,9.1,1.0,9.54
ID_54666_T301,300011,GEO,9.1,1.0,9.54
ID_54666_T302,300011,GEO,9.1,1.0,9.54
ID_54689_1,400011,GEO,52.0,5.7,9.54
ID_54689_2,400011,GEO,7.0,0.77,9.54
ID_54689_3,400011,GEO,3.5,0.38,9.54
ID_54690_500,740011,BIT (Bituminous Coal),0.5,0.23,9.75
ID_54724_OEC21,400041,GEO,12.0,1.32,9.54
ID_54724_OEC22,400041,GEO,12.0,1.32,9.54
ID_54734_10,408811,OIL,3.0,1.05,9.96
ID_54734_2,408811,OIL,3.0,1.05,9.96
ID_54734_5,408811,OIL,3.0,1.05,9.96
ID_54734_6,408811,OIL,3.0,1.05,9.96
ID_54734_9,408811,OIL,3.0,1.05,9.96
ID_54814_GENA,532171,NG (Natural Gas),30.4,13.43,8.037
ID_54814_GENB,532171,NG (Natural Gas),30.4,13.43,8.037
ID_54814_GO1A,532171,NG (Natural Gas),30.4,13.43,8.037
ID_54814_GO1B,532171,NG (Natural Gas),30.4,13.43,8.037
ID_54996_4100,286671,GEO,47.5,5.21,9.54
ID_55049_GEN1,200261,BIO,4.0,1.37,13.5
ID_55161_UNT2,252891,BIO,3.0,1.03,13.5
ID_55312_1,408811,OIL,0.8,0.28,9.96
ID_55312_2,408811,OIL,0.8,0.28,9.96
ID_55312_3,408811,OIL,0.8,0.28,9.96
ID_55820_GEN1,284011,BIO,1.3,0.45,13.5
ID_55983_TG51,286671,GEO,58.3,6.4,9.54
ID_55984_TG21,400041,GEO,11.5,1.26,9.54
ID_55988_1,300011,GEO,0.6,0.07,9.54
ID_55988_2,300011,GEO,0.8,0.09,9.54
ID_55988_3,300011,GEO,0.8,0.09,9.54
ID_55988_4,300011,GEO,0.8,0.09,9.54
ID_55988_5,300011,GEO,0.8,0.09,9.54
ID_55988_6,300011,GEO,0.8,0.09,9.54
ID_55988_7,300011,GEO,0.8,0.09,9.54
ID_55991_OEC,300011,GEO,6.5,0.71,9.54
ID_55991_TG1,300011,GEO,9.2,1.01,9.54
ID_55991_TG2,300011,GEO,9.2,1.01,9.54
ID_55991_TG3,300011,GEO,8.0,0.88,9.54
ID_56080_E2,211211,BIO,0.8,0.27,13.5
ID_56080_E5,211211,BIO,1.8,0.62,13.5
ID_56163_1,500991,BIT (Bituminous Coal),50.0,22.58,9.75
ID_56163_2,500991,BIT (Bituminous Coal),25.0,11.29,9.75
ID_56163_3,500991,BIT (Bituminous Coal),25.0,11.29,9.75
ID_56317_1,500071,GEO,18.0,1.97,9.54
ID_56321_1,300011,GEO,15.0,1.65,9.54
ID_56321_OEC2,300011,GEO,15.0,1.65,9.54
ID_56540_GEN1,300011,GEO,13.5,1.48,9.54
ID_56541_GEN1,300011,GEO,15.0,1.65,9.54
ID_56541_GEN2,300011,GEO,15.0,1.65,9.54
ID_56832_GE1,400041,GEO,16.0,1.76,9.54
ID_56832_GE2,400041,GEO,16.0,1.76,9.54
ID_56832_GE3,400041,GEO,16.0,1.76,9.54
ID_56832_GE4,400041,GEO,16.0,1.76,9.54
ID_56982_BM1,741041,GEO,21.3,2.34,9.54
ID_56982_BM2,741041,GEO,21.3,2.34,9.54
ID_56982_BM3,741041,GEO,21.3,2.34,9.54
ID_57163_GEN2,251601,BIO,4.6,1.58,13.5
ID_57213_101,300011,GEO,11.8,1.29,9.54
ID_57213_201,300011,GEO,11.8,1.29,9.54
ID_57353_2,500241,GEO,14.0,1.54,9.54
ID_57376_OEC1,741041,GEO,16.0,1.76,9.54
ID_57376_OEC2,741041,GEO,7.5,0.82,9.54
ID_57446_1,741041,GEO,20.0,2.19,9.54
ID_57446_2,741041,GEO,20.0,2.19,9.54
ID_57446_3,741041,GEO,12.0,1.32,9.54
ID_57446_OEC21,741041,GEO,18.0,1.97,9.54
ID_57446_OEC22,741041,GEO,18.0,1.97,9.54
ID_57446_OEC23,741041,GEO,12.0,1.32,9.54
ID_57451_G9200,741041,GEO,12.0,1.32,9.54
ID_57451_G9250,741041,GEO,12.0,1.32,9.54
ID_57456_SEU1,300011,GEO,11.8,1.29,9.54
ID_57475_HRP1,286671,GEO,55.0,6.03,9.54
ID_57713_151,285491,NG (Natural Gas),3.2,1.41,8.037
ID_57713_152,285491,NG (Natural Gas),3.2,1.41,8.037
ID_57713_153,285491,NG (Natural Gas),3.2,1.41,8.037
ID_57759_STG1,100931,BIO,61.5,21.08,13.5
ID_58022_NHS1,740011,GEO,11.0,1.21,9.54
ID_58022_NHS2,740011,GEO,11.0,1.21,9.54
ID_58022_NHS3,740011,GEO,11.0,1.21,9.54
ID_58319_1,300011,GEO,16.0,1.76,9.54
ID_58319_3,300011,GEO,16.0,1.76,9.54
ID_58319_5,300011,GEO,16.0,1.76,9.54
ID_58533_1,300011,GEO,22.5,2.47,9.54
ID_58570_1G1A,500241,GEO,12.5,1.37,9.54
ID_58570_2GIA,500241,GEO,12.5,1.37,9.54
ID_58629_PB01,408811,GEO,1.0,0.11,9.54
ID_58629_PB02,408811,GEO,1.0,0.11,9.54
ID_58629_PB03,408811,GEO,1.0,0.11,9.54
ID_58629_PB04,408811,GEO,1.0,0.11,9.54
ID_59382_SVEP1,133661,GEO,3.7,0.41,9.54
ID_59395_C2550,232301,BIO,0.5,0.17,13.5
ID_60419_DAC2G,300011,GEO,25.0,2.74,9.54
ID_56358_1,408811,BIO,3.0,1.03,13.5
ID_56616_G3,405951,BIO,27.2,9.32,13.5
ID_57829_GLEN1,401691,BIO,1.4,0.48,13.5
ID_57829_GLEN2,401691,BIO,1.4,0.48,13.5
ID_57403_GEN1,401601,BIO,1.6,0.55,13.5
ID_57403_GEN2,401601,BIO,1.6,0.55,13.5
ID_160_ST2,403911,BIT (Bituminous Coal),204.0,92.13,9.75
ID_160_ST3,403911,BIT (Bituminous Coal),204.0,92.13,9.75
ID_6177_CO1,408811,BIT (Bituminous Coal),410.9,185.56,9.75
ID_113_3,405951,BIT (Bituminous Coal),312.3,141.03,9.75
ID_6177_CO2,408811,BIT (Bituminous Coal),410.9,185.56,9.75
ID_113_4,405951,BIT (Bituminous Coal),414.0,186.96,9.75
ID_8223_1,408811,BIT (Bituminous Coal),424.8,191.84,9.75
ID_8223_2,408811,BIT (Bituminous Coal),424.8,191.84,9.75
ID_8223_3,408811,BIT (Bituminous Coal),458.1,206.88,9.75
ID_8223_4,408811,BIT (Bituminous Coal),458.1,206.88,9.75
ID_113_1,405951,BIT (Bituminous Coal),113.6,51.3,9.75
ID_126_4,403691,BIT (Bituminous Coal),173.3,78.26,9.75
ID_8068_ST1,403671,NG (Natural Gas),103.5,45.72,8.037
ID_8068_ST2,403671,NG (Natural Gas),103.5,45.72,8.037
ID_8068_ST3,403671,NG (Natural Gas),103.5,45.72,8.037
ID_8068_ST4,403671,NG (Natural Gas),103.5,45.72,8.037
ID_117_1B,401691,NG (Natural Gas),132.0,58.3,8.037
ID_117_2B,401691,NG (Natural Gas),132.0,58.3,8.037
ID_117_3B,401691,NG (Natural Gas),132.0,58.3,8.037
ID_54694_GEN1,400041,NG (Natural Gas),44.1,19.48,8.037
ID_54694_GEN2,400041,NG (Natural Gas),18.5,8.17,8.037
ID_117_C41,401691,NG (Natural Gas),91.0,40.19,8.037
ID_117_C42,401691,NG (Natural Gas),44.6,19.7,8.037
ID_55129_CTG1,403691,NG (Natural Gas),187.0,82.6,8.037
ID_55129_CTG2,403691,NG (Natural Gas),187.0,82.6,8.037
ID_55129_STG,403691,NG (Natural Gas),272.1,120.19,8.037
ID_55177_A,400061,NG (Natural Gas),236.0,104.24,8.037
ID_55177_B,400061,NG (Natural Gas),236.0,104.24,8.037
ID_55177_ST1,400061,NG (Natural Gas),236.0,104.24,8.037
ID_147_KY7,403671,NG (Natural Gas),170.0,75.09,8.037
ID_147_KY7A,403671,NG (Natural Gas),122.0,53.89,8.037
ID_55124_CTG1,400081,NG (Natural Gas),176.0,77.74,8.037
ID_55124_CTG2,400081,NG (Natural Gas),176.6,78.0,8.037
ID_55124_STG,400081,NG (Natural Gas),301.8,133.31,8.037
ID_55282_CTG1,409941,NG (Natural Gas),198.0,87.46,8.037
ID_55282_CTG2,409941,NG (Natural Gas),198.0,87.46,8.037
ID_55282_STG1,409941,NG (Natural Gas),317.0,140.02,8.037
ID_55455_CT1A,409941,NG (Natural Gas),187.5,82.82,8.037
ID_55455_CT1B,409941,NG (Natural Gas),181.6,80.21,8.037
ID_55455_CT2A,409941,NG (Natural Gas),181.6,80.21,8.037
ID_55455_CT2B,409941,NG (Natural Gas),181.6,80.21,8.037
ID_55455_ST1,409941,NG (Natural Gas),204.0,90.11,8.037
ID_55455_ST2,409941,NG (Natural Gas),204.0,90.11,8.037
ID_56229_CT1,403691,NG (Natural Gas),9.0,3.98,8.037
ID_59233_CT2,403691,NG (Natural Gas),6.0,2.65,8.037
ID_117_C51,401691,NG (Natural Gas),184.5,81.49,8.037
ID_117_C52,401691,NG (Natural Gas),184.5,81.49,8.037
ID_117_C53,401691,NG (Natural Gas),200.6,88.61,8.037
ID_55306_CTG7,409611,NG (Natural Gas),174.0,76.86,8.037
ID_55306_CTG8,409611,NG (Natural Gas),174.0,76.86,8.037
ID_55306_ST12,409611,NG (Natural Gas),271.0,119.7,8.037
ID_55481_GT3,409941,NG (Natural Gas),185.3,81.85,8.037
ID_55481_GT4,409941,NG (Natural Gas),185.3,81.85,8.037
ID_55481_ST2,409941,NG (Natural Gas),321.0,141.79,8.037
ID_58557_GT1,409941,NG (Natural Gas),185.3,81.85,8.037
ID_58557_GT2,409941,NG (Natural Gas),185.3,81.85,8.037
ID_58557_ST1,409941,NG (Natural Gas),321.0,141.79,8.037
ID_59338_CTG1,409611,NG (Natural Gas),174.0,76.86,8.037
ID_59338_CTG2,409611,NG (Natural Gas),174.0,76.86,8.037
ID_59338_CTG3,409611,NG (Natural Gas),174.0,76.86,8.037
ID_59338_CTG4,409611,NG (Natural Gas),174.0,76.86,8.037
ID_59338_ST10,409611,NG (Natural Gas),271.0,119.7,8.037
ID_59338_ST9,409611,NG (Natural Gas),271.0,119.7,8.037
ID_59784_CTG5,409611,NG (Natural Gas),174.0,76.86,8.037
ID_59784_CTG6,409611,NG (Natural Gas),174.0,76.86,8.037
ID_59784_ST11,409611,NG (Natural Gas),271.0,119.7,8.037
ID_55372_CTG1,409941,NG (Natural Gas),281.7,124.43,8.037
ID_55372_CTG2,409941,NG (Natural Gas),281.7,124.43,8.037
ID_55372_CTG3,409941,NG (Natural Gas),281.7,124.43,8.037
ID_55372_STG1,409941,NG (Natural Gas),160.0,70.67,8.037
ID_55372_STG2,409941,NG (Natural Gas),160.0,70.67,8.037
ID_55372_STG3,409941,NG (Natural Gas),160.0,70.67,8.037
ID_8068_ST5A,403671,NG (Natural Gas),153.8,67.93,8.037
ID_8068_ST5B,403671,NG (Natural Gas),153.8,67.93,8.037
ID_8068_ST5S,403671,NG (Natural Gas),314.5,138.91,8.037
ID_8068_ST6A,403671,NG (Natural Gas),153.8,67.93,8.037
ID_8068_ST6S,403671,NG (Natural Gas),136.1,60.12,8.037
ID_58199_G1,402811,NG (Natural Gas),9.2,4.06,8.037
ID_160_GT1,403911,NG (Natural Gas),11.5,5.08,8.037
ID_120_GT1,400041,NG (Natural Gas),23.6,10.42,8.037
ID_120_GT2,400041,NG (Natural Gas),23.6,10.42,8.037
ID_147_KY4,403671,NG (Natural Gas),53.1,23.45,8.037
ID_116_GT1,402811,NG (Natural Gas),53.1,23.45,8.037
ID_117_GT1,401691,NG (Natural Gas),53.1,23.45,8.037
ID_118_GT1,403691,NG (Natural Gas),53.1,23.45,8.037
ID_126_GT1,403691,NG (Natural Gas),27.0,11.93,8.037
ID_126_GT2,403691,NG (Natural Gas),27.0,11.93,8.037
ID_160_GT2,403911,NG (Natural Gas),20.4,9.01,8.037
ID_6088_1,403691,NG (Natural Gas),27.0,11.93,8.037
ID_6088_2,403691,NG (Natural Gas),27.0,11.93,8.037
ID_6088_3,403691,NG (Natural Gas),27.0,11.93,8.037
ID_116_GT2,402811,NG (Natural Gas),53.1,23.45,8.037
ID_117_GT2,401691,NG (Natural Gas),53.1,23.45,8.037
ID_118_GT2,403691,NG (Natural Gas),53.1,23.45,8.037
ID_120_GT3,400041,NG (Natural Gas),72.4,31.98,8.037
ID_147_KY5,403671,NG (Natural Gas),60.3,26.63,8.037
ID_147_KY6,403671,NG (Natural Gas),60.3,26.63,8.037
ID_141_AF5,401691,NG (Natural Gas),71.2,31.45,8.037
ID_141_AF6,401691,NG (Natural Gas),71.2,31.45,8.037
ID_141_AF4,401691,NG (Natural Gas),80.5,35.56,8.037
ID_160_GT3,403911,NG (Natural Gas),78.7,34.76,8.037
ID_6515_GT1,403691,NG (Natural Gas),18.0,7.95,8.037
ID_6515_GT2,403691,NG (Natural Gas),18.0,7.95,8.037
ID_6515_GT3,403691,NG (Natural Gas),18.0,7.95,8.037
ID_54594_G4,403911,NG (Natural Gas),1.6,0.71,8.037
ID_124_GT2,403691,NG (Natural Gas),85.0,37.54,8.037
ID_6088_4,403691,NG (Natural Gas),26.8,11.84,8.037
ID_118_GE1,403691,NG (Natural Gas),78.3,34.59,8.037
ID_160_GT4,403911,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT1,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT10,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT2,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT3,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT4,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT5,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT6,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT7,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT8,403691,NG (Natural Gas),60.5,26.72,8.037
ID_55522_CT9,403691,NG (Natural Gas),60.5,26.72,8.037
ID_6515_GT4,403691,NG (Natural Gas),54.0,23.85,8.037
ID_120_GT5,400041,NG (Natural Gas),60.5,26.72,8.037
ID_120_GT6,400041,NG (Natural Gas),60.5,26.72,8.037
ID_56482_1,400081,NG (Natural Gas),60.5,26.72,8.037
ID_56482_2,400081,NG (Natural Gas),60.5,26.72,8.037
ID_56948_1,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_10,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_11,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_12,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_2,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_3,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_4,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_5,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_6,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_7,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_8,403691,NG (Natural Gas),60.5,26.72,8.037
ID_56948_9,403691,NG (Natural Gas),60.5,26.72,8.037
ID_147_KY1,403671,NG (Natural Gas),34.5,15.24,8.037
ID_147_KY2,403671,NG (Natural Gas),73.5,32.46,8.037
ID_141_AF2,401691,NG (Natural Gas),113.6,50.18,8.037
ID_126_ST1,403691,NG (Natural Gas),108.8,48.06,8.037
ID_141_AF1,401691,NG (Natural Gas),113.6,50.18,8.037
ID_120_ST1,400041,NG (Natural Gas),86.7,38.3,8.037
ID_116_1,402811,NG (Natural Gas),113.6,50.18,8.037
ID_116_2,402811,NG (Natural Gas),113.6,50.18,8.037
ID_126_ST2,403691,NG (Natural Gas),108.8,48.06,8.037
ID_141_AF3,401691,NG (Natural Gas),163.2,72.09,8.037
ID_126_ST3,403691,NG (Natural Gas),113.6,50.18,8.037
ID_160_ST1,403911,NG (Natural Gas),81.6,36.04,8.037
ID_114_1,403911,OIL,26.1,9.17,9.96
ID_120_GT4,400041,OIL,72.4,25.43,9.96
ID_120_GT21,400041,OIL,25.3,8.89,9.96
ID_56899_290,407871,OIL,1.5,0.53,9.96
ID_56899_291,407871,OIL,1.5,0.53,9.96
ID_54594_G1,403911,OIL,1.5,0.53,9.96
ID_50049_GEN3,200001,BIO,7.5,2.57,13.5
ID_377_3,254001,BIO,23.0,7.88,13.5
ID_377_4,254001,BIO,50.0,17.14,13.5
ID_10074_GEN1,200001,BIO,20.0,6.85,13.5
ID_50571_GEN1,216471,BIO,3.0,1.03,13.5
ID_50224_7610,258301,BIO,0.5,0.17,13.5
ID_50224_7710,258301,BIO,0.5,0.17,13.5
ID_50224_7810,258301,BIO,0.5,0.17,13.5
ID_10288_IS27,133661,BIO,9.3,3.19,13.5
